,Date,MUCAPE,DCAPE,LCL,LFC,PW,7-5LR,MeanRH,MeanMixR,SfcT,SfcTd,DD,FZL_AGL,WC,0-6km Shear Dir,0-6km Shear Mag,MW Dir,MW Mag,C Up Dir,C Up Mag,C Dn Dir,C Dn Mag,SM Dir,SM Mag,4-6km dir,4-6km mag,deterministicRRA,probabilisticRRA,Basins,Year,Month
1814,05/13/2018,147.22,166.94,2494.17,-999.0,1.38,7.21,35.01,3.95,20.73,-1.01,21.13,2244.11,0.0,238.97,23.74,228.12,13.47,212.34,9.58,225.16,25.99,258.12,10.1,229.76,9.42,0.0,0.125,0.0,2018,5
1815,05/14/2018,0.0,246.92,2907.19,-999.0,1.2,7.38,29.05,3.47,22.49,-2.54,24.04,2536.41,0.0,231.7,36.63,222.73,13.39,209.92,18.27,220.18,39.26,252.73,10.05,216.61,18.39,0.0,0.375,0.0,2018,5
1816,05/15/2018,0.0,925.0,3202.66,-999.0,1.06,6.99,25.35,3.42,24.24,-2.68,26.26,2745.9,0.0,252.84,33.77,227.78,15.58,233.95,16.77,235.33,38.43,257.78,11.69,234.16,12.5,0.0,0.125,0.0,2018,5
1817,05/16/2018,0.0,488.13,3954.52,-999.0,0.96,7.59,15.91,2.64,27.06,-6.23,31.89,2875.41,0.0,224.33,40.3,215.81,24.73,216.16,11.14,218.65,43.6,245.81,18.55,189.96,17.56,0.0,0.125,0.0,2018,5
1818,05/17/2018,0.0,225.24,3699.56,-999.0,0.87,7.83,19.13,2.77,24.59,-5.1,27.14,2775.88,0.0,238.03,19.44,242.36,16.32,220.21,7.83,235.75,27.23,272.36,12.24,207.77,9.35,0.0,0.125,0.0,2018,5
1819,05/18/2018,10.64,226.93,3384.74,-999.0,1.39,7.76,23.87,3.86,25.04,-1.65,25.39,2778.97,0.0,321.02,15.3,307.22,8.48,349.58,8.24,329.41,18.84,337.22,6.36,301.0,7.1,0.0,0.375,0.0,2018,5
1820,05/19/2018,178.36,234.17,3152.94,3795.37,1.61,8.17,26.47,4.2,26.62,0.18,25.56,2895.66,0.0,178.09,22.62,216.8,8.49,162.38,12.29,178.88,22.35,246.8,6.37,163.15,16.42,0.0,0.375,0.0,2018,5
1821,05/20/2018,0.0,221.41,3277.12,-999.0,1.41,7.71,26.2,4.02,25.92,-0.31,25.49,2867.12,0.0,214.39,23.26,199.43,16.23,178.26,11.95,195.61,29.01,229.43,12.17,170.82,12.15,0.0,0.375,0.0,2018,5
1822,05/21/2018,0.0,206.74,3130.95,-999.0,1.57,7.73,27.67,4.07,24.72,-1.84,24.68,2558.69,0.0,173.15,22.77,171.94,14.32,166.43,13.89,169.54,31.5,201.94,10.74,162.46,10.43,0.0,0.125,0.0,2018,5
1823,05/22/2018,453.39,405.74,1774.75,2730.98,1.83,7.48,49.57,5.65,21.88,5.82,14.22,2551.96,609.55,241.08,21.29,220.23,8.28,230.29,12.36,228.76,23.49,250.23,6.21,205.33,7.92,0.0,0.375,0.0,2018,5
1824,05/23/2018,0.0,854.72,2510.19,-999.0,1.65,6.88,39.97,5.44,24.92,3.48,20.26,2821.08,39.55,218.39,11.23,219.21,8.8,190.98,6.9,217.61,16.91,249.21,6.6,194.65,6.28,0.0,0.125,0.0,2018,5
1825,05/24/2018,0.0,233.98,3358.97,-999.0,1.14,6.93,22.45,3.48,27.0,-1.88,27.14,3351.5,0.0,193.3,22.73,194.97,15.54,170.43,16.42,186.31,34.72,224.97,11.65,173.09,14.57,0.0,0.125,0.0,2018,5
1826,05/25/2018,0.0,855.85,3516.77,-999.0,1.18,6.26,22.47,3.62,28.07,-2.04,26.58,3270.73,79.49,201.15,52.39,200.47,33.41,185.73,21.23,196.72,62.38,230.47,25.06,184.71,31.17,0.0,0.125,0.0,2018,5
1827,05/26/2018,437.09,665.51,2069.5,-999.0,1.95,7.51,45.58,5.48,22.08,3.07,17.15,2468.92,413.22,243.49,12.36,227.15,11.8,182.98,5.16,224.61,17.13,257.15,8.85,195.14,5.11,0.0,0.125,0.0,2018,5
1828,05/27/2018,36.4,297.87,2893.5,-999.0,1.28,7.85,30.74,3.97,23.87,-0.76,23.5,2642.08,0.0,248.8,16.36,250.39,8.04,223.72,9.34,240.75,20.65,280.39,6.03,217.14,7.08,0.0,0.375,0.0,2018,5
1829,05/28/2018,4.73,179.07,2518.07,-999.0,1.77,6.63,37.58,5.9,25.05,4.52,20.02,2806.65,255.05,296.47,34.93,311.16,16.63,297.54,17.74,299.8,41.55,341.16,12.48,280.36,20.3,0.0,0.375,0.0,2018,5
1830,05/29/2018,0.0,804.43,2475.25,-999.0,1.74,6.94,38.34,5.87,27.53,5.16,19.88,3304.18,659.75,225.23,6.95,226.05,3.31,217.6,6.21,221.3,11.56,256.05,2.48,216.22,5.3,0.0,0.125,0.0,2018,5
1831,05/30/2018,6.43,1245.23,3481.28,-999.0,1.71,7.94,23.8,4.76,30.32,1.54,28.28,3238.42,0.0,225.97,21.93,204.18,23.39,172.77,2.8,207.24,26.71,234.18,17.54,176.57,11.15,0.0,0.125,0.0,2018,5
1832,05/31/2018,0.0,1162.66,2998.4,-999.0,1.35,6.95,30.92,5.35,28.35,3.25,24.29,3095.78,88.01,226.15,42.27,220.5,30.14,230.59,12.48,223.85,49.63,250.5,22.61,202.72,23.76,0.0,0.125,0.0,2018,5
1833,06/01/2018,0.0,858.97,3653.94,-999.0,0.92,6.32,19.56,3.85,27.33,-3.91,28.35,3501.02,23.74,263.57,11.64,316.29,2.91,224.27,7.25,245.32,10.4,346.29,2.18,240.95,6.34,0.0,0.125,0.0,2018,6
1834,06/02/2018,66.09,420.14,4077.14,-999.0,1.08,7.98,16.0,3.56,31.4,-1.77,30.41,3526.91,0.0,136.47,16.5,98.68,9.26,165.7,15.34,140.81,23.03,128.68,6.95,143.53,8.5,,,0.0,2018,6
1835,06/03/2018,0.0,300.92,4591.25,-999.0,1.03,8.36,12.2,3.04,32.61,-3.95,36.33,3641.21,0.0,274.57,12.96,258.24,10.32,257.51,4.44,261.48,17.17,288.24,7.74,240.88,4.71,,,0.0,2018,6
1836,06/04/2018,0.0,329.12,4937.69,-999.0,0.91,8.13,9.87,2.49,33.87,-6.55,39.28,3731.53,0.0,215.08,13.12,207.46,18.15,132.05,5.38,192.59,20.56,237.46,13.62,147.21,11.42,0.0,0.125,0.0,2018,6
1837,06/05/2018,0.0,443.56,4283.33,-999.0,1.24,7.58,16.02,3.75,31.64,-2.15,31.09,3619.29,0.0,211.58,27.81,208.85,15.96,182.3,12.55,200.17,31.16,238.85,11.97,185.46,12.92,0.0,0.125,0.0,2018,6
1838,06/06/2018,0.0,284.74,3936.85,-999.0,1.15,7.88,17.23,3.44,31.33,-2.88,32.62,3558.83,0.0,206.94,34.57,197.02,21.39,175.15,11.64,194.17,36.0,227.02,16.05,174.65,16.93,0.0,0.125,0.0,2018,6
1839,06/07/2018,0.0,1261.51,4106.81,-999.0,1.11,7.75,16.34,3.3,30.95,-3.38,32.77,3494.66,0.0,215.04,30.8,209.87,18.87,194.2,12.99,207.95,35.02,239.87,14.15,185.19,15.36,0.0,0.125,0.0,2018,6
1840,06/08/2018,0.0,298.23,4820.8,-999.0,0.94,7.78,11.83,2.53,31.21,-6.69,36.4,3615.74,0.0,218.67,20.3,207.93,13.76,194.16,13.0,204.44,29.41,237.93,10.32,184.28,9.65,0.0,0.125,0.0,2018,6
1841,06/09/2018,0.0,1262.7,4623.76,-999.0,0.82,7.52,11.36,2.54,33.03,-6.86,35.92,3777.58,0.0,254.44,18.15,221.79,26.55,320.34,5.0,237.29,27.56,251.79,19.91,183.8,11.3,0.0,0.125,0.0,2018,6
1842,06/10/2018,0.0,265.57,5895.92,-999.0,1.07,6.27,19.75,3.26,28.83,-3.41,30.1,3898.91,0.0,280.74,31.35,281.73,18.26,286.08,15.18,283.61,39.04,311.73,13.69,256.94,21.09,0.0,0.125,0.0,2018,6
1843,06/11/2018,0.0,285.07,5449.05,-999.0,1.08,7.1,11.62,2.58,32.0,-5.87,36.81,3950.82,0.0,245.53,15.17,238.84,8.38,216.51,9.53,230.98,21.18,268.84,6.28,218.73,8.77,0.0,0.125,0.0,2018,6
1844,06/12/2018,0.0,297.73,4608.12,-999.0,1.18,7.74,12.44,3.26,33.84,-3.38,35.82,3998.74,0.0,208.43,10.03,218.66,9.64,181.81,8.76,200.67,18.5,248.66,7.23,169.7,7.45,0.0,0.125,0.0,2018,6
1845,06/13/2018,0.0,372.72,4738.23,-999.0,0.93,7.96,11.53,2.89,34.41,-5.14,38.42,3880.01,0.0,219.39,12.44,215.79,15.11,182.11,3.57,208.83,18.43,245.79,11.33,169.05,7.04,0.0,0.125,0.0,2018,6
1846,06/14/2018,34.46,331.79,4459.29,-999.0,1.33,8.05,15.23,3.84,34.93,-1.38,35.12,3843.55,0.0,221.9,7.88,229.77,20.0,359.81,3.33,237.42,18.54,259.77,15.0,150.15,8.21,0.0,0.375,0.0,2018,6
1847,06/15/2018,11.33,538.04,3141.17,-999.0,2.36,7.54,28.0,6.72,33.23,6.35,23.49,3542.79,376.88,253.48,10.41,222.17,21.82,356.68,4.48,232.97,22.23,252.17,16.36,146.04,8.51,0.0,0.375,0.0,2018,6
1848,06/16/2018,333.87,706.15,1896.12,-999.0,2.73,5.4,59.04,9.73,28.65,11.71,15.13,3613.84,1668.55,285.28,9.18,223.85,15.4,355.27,9.11,267.43,12.51,253.85,11.55,208.99,5.06,0.0,0.375,0.0,2018,6
1849,06/17/2018,37.78,696.01,2129.05,-999.0,2.26,5.76,51.18,8.35,28.25,9.58,17.06,3287.51,1294.2,220.76,42.68,214.82,34.54,240.23,13.69,227.26,53.86,244.82,25.9,195.85,27.22,0.0,0.125,0.0,2018,6
1850,06/18/2018,0.0,257.35,3255.39,-999.0,0.97,5.82,25.39,3.78,27.04,-1.14,26.38,3734.53,169.03,254.4,43.35,248.82,17.95,253.49,19.33,254.78,46.98,278.82,13.47,239.05,22.81,0.0,0.125,0.0,2018,6
1851,06/19/2018,0.0,957.25,3506.43,-999.0,1.14,5.47,20.06,3.85,30.04,-0.96,29.95,4058.57,481.79,296.66,42.62,308.82,19.76,306.27,19.22,303.91,46.19,338.82,14.82,282.3,25.59,0.0,0.125,0.0,2018,6
1852,06/20/2018,0.0,1298.31,3541.85,-999.0,1.34,7.37,22.91,5.25,33.85,3.33,29.34,4215.61,695.23,274.2,27.52,298.4,8.95,261.46,11.35,270.81,27.15,328.4,6.71,260.74,14.35,0.0,0.125,0.0,2018,6
1853,06/21/2018,0.0,1529.01,4459.44,-999.0,1.11,8.27,12.67,3.51,36.15,-1.96,36.2,4078.85,0.0,262.64,40.37,253.35,20.07,275.59,13.32,261.73,41.64,283.35,15.05,250.8,18.34,0.0,0.125,0.0,2018,6
1854,06/22/2018,0.0,1322.66,3588.62,-999.0,1.05,7.84,18.73,4.55,34.28,3.42,28.92,4071.06,481.69,290.13,29.09,307.4,13.62,287.38,17.07,295.06,36.85,337.4,10.21,278.35,17.45,0.0,0.125,0.0,2018,6
1855,06/24/2018,0.0,1249.28,3248.35,-999.0,1.34,7.18,26.6,5.35,32.07,3.55,26.09,4084.72,808.16,348.4,15.6,316.66,10.28,346.42,8.91,328.95,22.02,346.66,7.71,304.99,7.91,,,0.0,2018,6
1856,06/25/2018,0.0,1619.66,4055.58,-999.0,1.16,7.66,18.09,4.17,34.25,-0.43,31.89,4125.82,0.0,218.13,2.48,278.26,4.14,58.52,5.52,349.5,4.36,308.26,3.1,76.51,4.76,0.0,0.125,0.0,2018,6
1857,06/26/2018,0.0,1888.55,4321.46,-999.0,1.46,7.8,14.58,3.87,35.5,-1.38,35.72,4150.56,0.0,158.4,10.22,219.22,11.42,125.77,7.42,180.66,12.71,249.22,8.57,129.81,6.31,0.0,0.125,0.0,2018,6
1858,06/27/2018,0.0,539.93,5316.11,-999.0,0.54,7.63,8.22,2.14,35.13,-7.84,41.68,4198.26,0.0,232.89,16.16,219.44,17.63,190.13,3.35,216.77,20.67,249.44,13.23,184.94,8.1,0.0,0.125,0.0,2018,6
1859,06/28/2018,0.0,1510.71,4273.82,-999.0,1.09,7.84,15.64,3.73,34.4,-1.7,34.72,3914.01,0.0,228.69,15.16,231.62,24.19,261.04,5.08,235.13,31.81,261.62,18.14,194.21,14.07,0.0,0.125,0.0,2018,6
1860,06/29/2018,0.0,291.46,4564.01,-999.0,0.97,7.07,12.28,2.61,30.97,-6.54,35.48,3796.93,0.0,276.87,9.57,250.92,10.37,20.11,4.5,295.22,10.05,280.92,7.78,279.77,4.97,0.0,0.125,0.0,2018,6
1861,06/30/2018,0.0,365.68,4082.87,-999.0,1.32,6.52,17.87,4.29,31.15,-0.42,30.96,3879.7,3.24,9.97,10.08,347.81,7.49,39.05,3.22,4.61,10.84,17.81,5.62,333.71,3.84,0.0,0.125,0.0,2018,6
1862,07/01/2018,0.0,288.57,4332.42,-999.0,1.28,7.47,16.44,3.74,33.11,-1.57,32.68,3889.03,0.0,229.8,1.53,288.54,5.25,88.41,3.64,17.36,1.52,318.54,3.94,234.97,5.83,0.0,0.125,0.0,2018,7
1863,07/02/2018,0.0,1868.35,4809.97,-999.0,1.23,8.51,13.94,3.42,34.5,-2.72,35.66,3826.27,0.0,198.84,6.8,231.82,14.55,130.65,4.32,212.79,13.94,261.82,10.92,154.52,8.15,0.0,0.125,0.0,2018,7
1864,07/03/2018,0.0,1468.69,4295.99,-999.0,0.88,7.85,15.08,3.48,33.9,-2.59,35.03,3795.36,0.0,226.36,16.46,208.79,17.78,155.22,2.46,206.49,18.82,238.79,13.34,182.23,7.74,0.0,0.125,0.0,2018,7
1865,07/04/2018,0.0,1336.47,3899.01,-999.0,1.26,7.36,17.04,3.68,32.31,-1.7,32.94,3665.09,0.0,201.48,23.23,190.24,13.82,178.81,16.66,187.51,33.55,220.24,10.37,164.15,15.15,0.0,0.125,0.0,2018,7
1866,07/05/2018,0.0,1851.38,3898.79,-999.0,1.72,7.69,17.93,4.87,35.51,1.88,32.71,4156.89,116.45,204.36,6.96,212.9,7.39,175.0,9.01,197.76,17.73,242.9,5.54,175.1,3.74,0.0,0.125,0.0,2018,7
1867,07/06/2018,146.77,301.88,3288.18,-999.0,2.64,8.18,25.42,7.15,36.75,8.87,26.37,4123.42,714.08,195.16,17.31,162.33,3.21,185.0,8.95,182.85,16.2,192.33,2.41,148.88,4.15,0.0,0.375,0.0,2018,7
1868,07/07/2018,538.94,1037.73,2996.63,3568.66,3.48,7.54,34.09,8.94,34.05,11.94,17.1,4151.25,1095.05,187.55,7.23,241.39,1.17,119.74,4.81,138.68,6.39,271.39,0.88,149.79,1.84,0.0,0.375,0.0,2018,7
1869,07/08/2018,605.85,745.08,2349.72,3565.52,3.26,7.75,32.86,8.93,34.02,12.93,18.41,4150.97,1816.27,186.47,11.43,252.17,2.75,162.88,5.81,183.62,9.36,282.17,2.06,137.15,7.86,0.0,0.375,0.0,2018,7
1870,07/09/2018,2022.2,1173.94,2051.14,2944.42,3.62,7.41,39.22,10.13,34.01,16.13,15.51,4130.48,2078.74,86.49,20.52,45.83,6.13,90.55,13.21,80.31,22.16,75.83,4.6,90.62,9.36,0.0,0.375,0.0,2018,7
1871,07/10/2018,1428.31,952.17,1825.83,2547.62,3.65,6.78,49.31,10.66,32.21,15.71,14.43,4042.7,2030.32,111.63,24.47,115.79,6.76,97.97,15.98,101.99,24.53,145.79,5.07,102.17,15.44,0.0,0.375,0.0,2018,7
1872,07/14/2018,1990.55,1029.28,1694.04,2069.71,3.91,6.8,54.32,12.22,32.87,17.2,13.34,4153.95,2343.06,238.75,12.28,351.62,3.52,215.02,4.28,257.01,5.13,21.62,2.64,253.21,4.8,1.0,0.605,1.0,2018,7
1873,07/15/2018,1245.51,1333.77,1798.18,2322.49,3.73,6.56,49.52,10.92,32.87,15.95,14.19,4201.86,2284.42,7.68,11.66,0.23,6.43,28.7,8.66,15.83,15.27,30.23,4.82,0.7,6.7,0.0,0.375,1.0,2018,7
1874,07/16/2018,1927.46,1523.83,1948.77,2685.96,3.59,7.33,48.3,11.69,34.32,16.28,15.36,4241.71,2176.97,28.69,8.96,5.86,6.14,36.21,6.6,15.72,11.93,35.86,4.6,10.76,5.29,0.0,0.375,0.0,2018,7
1875,07/17/2018,2040.61,1352.48,2131.82,3216.19,3.82,7.52,46.42,11.62,34.68,16.31,16.73,4261.54,2186.99,359.81,12.63,4.33,8.17,32.11,7.49,18.68,16.42,34.33,6.13,339.51,8.92,0.0,0.375,2.0,2018,7
1876,07/18/2018,2036.95,1595.1,2051.01,3219.81,3.6,7.76,46.33,11.2,34.1,15.59,16.17,4270.59,2103.37,83.93,16.74,11.86,3.67,71.1,13.73,64.97,17.58,41.86,2.75,78.9,7.29,0.0,0.375,0.0,2018,7
1877,07/19/2018,2520.51,1382.57,2003.99,2882.86,4.05,7.62,51.78,12.5,34.42,16.52,15.82,4187.78,2128.6,209.22,19.97,272.53,3.43,192.46,9.16,208.92,14.33,302.53,2.57,211.1,8.39,1.0,0.605,2.0,2018,7
1878,07/20/2018,866.09,1480.57,2009.94,2989.62,2.88,7.19,41.0,9.51,33.64,14.57,15.87,4206.84,2089.72,180.62,13.26,240.98,9.22,158.2,5.23,202.16,13.33,270.98,6.91,189.51,8.67,0.0,0.375,0.0,2018,7
1879,07/21/2018,1046.53,800.48,2580.75,3207.34,3.38,7.53,40.71,10.49,33.91,13.15,20.56,4091.05,1517.45,155.74,24.01,193.64,6.56,137.35,13.72,159.55,23.3,223.64,4.92,155.83,16.04,0.0,0.375,0.0,2018,7
1880,07/22/2018,388.17,1190.46,2051.06,3188.89,3.27,6.63,44.19,9.48,32.55,13.31,16.23,4234.73,2008.14,188.82,10.65,255.29,2.91,172.96,6.38,195.68,11.1,285.29,2.18,182.52,6.98,0.0,0.375,0.0,2018,7
1881,07/23/2018,587.52,1451.07,2638.18,3938.29,2.63,7.43,35.17,9.09,35.32,11.96,20.98,4314.63,1569.14,171.13,9.2,245.73,4.94,183.83,7.86,198.77,12.88,275.73,3.7,174.38,7.44,0.0,0.125,0.0,2018,7
1882,07/24/2018,634.17,1427.97,3216.47,3727.7,3.26,8.24,26.32,8.07,37.12,10.15,25.69,4167.27,859.28,195.24,14.7,244.88,10.09,224.48,6.82,234.33,17.47,274.88,7.57,189.37,6.58,0.0,0.375,0.0,2018,7
1883,07/25/2018,732.23,1893.49,3084.66,3589.71,2.66,8.26,24.87,7.62,37.47,11.02,24.62,4196.25,947.06,6.01,1.7,299.95,9.05,42.28,4.6,317.5,8.66,329.95,6.79,124.53,2.47,0.0,0.375,0.0,2018,7
1884,07/26/2018,592.79,1634.3,3387.95,4027.68,2.94,8.56,23.23,7.51,37.06,9.07,25.47,4159.36,777.03,257.96,18.52,299.98,7.56,245.38,5.41,269.05,14.36,329.98,5.67,235.18,5.88,0.0,0.375,0.0,2018,7
1885,07/27/2018,600.18,1879.37,3348.16,-999.0,2.74,8.48,25.7,7.62,36.99,8.81,26.83,4149.23,677.45,267.74,13.35,290.97,5.6,306.57,5.15,290.6,14.17,320.97,4.2,299.13,3.18,0.0,0.375,0.0,2018,7
1886,07/28/2018,1403.24,1696.88,2729.37,3354.77,2.89,8.24,34.4,9.61,36.23,12.82,21.72,4179.65,1321.83,300.71,7.97,273.47,9.04,347.84,3.82,290.86,13.32,303.47,6.78,221.76,0.68,0.0,0.125,0.0,2018,7
1887,07/29/2018,1080.57,1747.85,2551.41,3345.1,2.75,7.96,41.88,10.27,34.93,13.46,19.28,4146.5,1488.88,27.98,4.95,333.94,3.8,60.28,5.95,18.04,6.25,3.94,2.85,50.57,4.62,0.0,0.125,0.0,2018,7
1888,07/30/2018,1021.82,1577.04,2654.34,3421.11,2.88,8.33,30.05,8.29,35.98,12.75,21.09,4163.5,1435.83,10.12,11.51,359.07,3.79,34.25,4.53,1.77,7.59,29.07,2.84,40.07,5.48,1.0,0.605,0.0,2018,7
1889,07/31/2018,1112.54,1474.09,2201.82,3644.59,2.91,8.44,37.75,9.17,34.3,13.82,17.35,4166.27,1913.16,161.57,4.98,341.28,0.25,101.65,5.82,104.06,3.55,11.28,0.19,92.57,6.09,1.0,0.605,0.0,2018,7
1890,08/01/2018,1075.72,1705.35,2590.12,3419.98,2.97,8.12,33.19,9.19,35.95,12.31,21.93,4109.62,1445.28,205.62,3.17,247.32,10.82,90.6,3.89,234.52,6.83,277.32,8.12,148.53,3.26,1.0,0.605,0.0,2018,8
1891,08/02/2018,1256.57,1352.0,2612.24,3005.86,3.48,7.51,37.35,10.24,35.43,13.06,20.28,4047.43,1465.99,214.19,16.69,237.27,16.24,153.48,1.93,227.14,17.12,267.27,12.18,183.9,11.9,0.0,0.375,1.0,2018,8
1892,08/03/2018,1343.52,1672.81,2082.49,2864.91,2.74,7.36,48.68,10.9,33.44,14.54,16.5,4147.99,1927.49,271.36,23.83,282.17,11.94,292.15,10.41,284.91,28.2,312.17,8.96,264.67,12.04,0.0,0.375,0.0,2018,8
1893,08/04/2018,906.54,1800.78,2845.64,-999.0,2.91,7.42,33.98,9.23,35.76,11.79,22.75,3993.72,1081.96,249.67,31.81,234.21,15.7,249.49,12.18,243.16,34.89,264.21,11.78,237.79,11.93,0.0,0.125,0.0,2018,8
1894,08/05/2018,0.0,1582.97,3566.16,-999.0,1.58,7.58,22.46,5.83,34.99,4.9,28.74,4140.23,567.94,243.03,25.51,247.78,13.91,240.14,11.78,242.64,31.61,277.78,10.43,231.32,13.57,0.0,0.125,0.0,2018,8
1895,08/06/2018,0.0,745.06,4382.86,-999.0,1.02,8.08,12.6,3.36,35.44,-1.73,35.47,4187.15,0.0,250.01,16.83,266.45,8.6,243.44,5.36,259.28,16.0,296.45,6.45,223.39,9.69,0.0,0.125,0.0,2018,8
1896,08/07/2018,0.0,519.23,5327.97,-999.0,0.97,8.3,8.34,2.71,36.76,-5.02,39.96,4145.95,0.0,289.15,6.79,257.79,6.39,234.77,2.6,262.64,10.41,287.79,4.79,212.33,2.31,0.0,0.125,0.0,2018,8
1897,08/08/2018,1480.14,1905.93,2328.48,3212.95,2.23,8.42,35.62,8.74,34.48,13.2,18.42,4087.68,1619.56,77.31,10.86,55.92,4.84,71.88,9.75,63.4,15.21,85.92,3.63,66.34,4.81,0.0,0.125,0.0,2018,8
1898,08/09/2018,2222.76,2036.95,2140.44,3011.49,2.62,8.89,42.82,10.64,34.99,15.57,16.9,4093.73,1915.0,68.2,22.19,358.76,9.16,53.8,15.17,44.21,24.41,28.76,6.87,27.88,12.69,0.0,0.125,0.0,2018,8
1899,08/10/2018,1563.25,1537.73,2352.66,3567.23,3.17,8.71,43.57,9.97,33.74,13.57,19.55,4127.0,1724.24,75.1,20.23,12.91,4.11,62.93,17.23,57.56,23.33,42.91,3.09,72.8,10.06,0.0,0.375,0.0,2018,8
1900,08/11/2018,1311.5,1378.26,2173.68,3406.6,3.02,8.14,43.18,10.12,32.67,13.03,17.09,3998.75,1902.86,21.5,13.82,38.09,11.65,36.16,8.14,35.22,19.71,68.09,8.73,23.77,9.11,0.0,0.375,0.0,2018,8
1901,08/12/2018,704.63,1595.91,2704.45,3686.47,2.65,8.21,40.69,8.98,32.84,10.85,19.84,3983.41,1229.59,136.45,11.57,253.81,3.53,89.64,9.86,98.55,8.14,283.81,2.65,141.42,7.36,0.0,0.375,0.0,2018,8
1902,08/13/2018,415.56,617.05,2662.65,3743.92,2.23,8.14,32.9,7.73,33.28,10.4,21.24,3927.62,1191.7,154.56,7.06,240.14,5.75,114.4,6.48,171.89,7.6,270.14,4.31,144.05,6.27,0.0,0.375,0.0,2018,8
1903,08/14/2018,745.91,1401.68,2738.45,3541.43,2.65,8.28,32.6,8.12,34.1,10.32,21.82,3901.13,1106.29,184.51,16.91,231.71,8.28,160.65,8.49,193.04,18.31,261.71,6.21,173.48,8.53,0.0,0.375,0.0,2018,8
1904,08/15/2018,680.57,1433.49,2474.95,3181.63,2.76,7.32,39.08,8.86,32.71,11.43,19.71,3859.84,1218.68,193.54,12.19,270.46,2.38,157.41,4.7,198.27,8.25,300.46,1.79,202.01,4.03,0.0,0.375,0.0,2018,8
1905,08/16/2018,593.93,887.26,2028.6,2852.41,3.24,7.3,46.32,9.51,30.99,13.59,16.05,3819.74,1665.77,201.48,9.29,235.24,0.8,119.12,4.99,176.39,5.77,265.24,0.6,206.58,4.3,1.0,0.605,0.0,2018,8
1906,08/17/2018,1088.39,1072.63,2015.68,2741.31,3.55,6.99,51.38,10.77,32.25,14.26,16.22,3976.34,1774.04,270.29,9.76,293.34,4.38,300.78,1.15,277.56,9.25,323.34,3.29,259.62,5.88,0.0,0.375,0.0,2018,8
1907,08/18/2018,1317.23,1693.86,2259.77,2871.84,2.93,7.08,45.09,10.4,33.66,13.88,17.79,4061.96,1582.06,331.17,20.23,326.3,13.44,351.96,13.3,336.1,30.27,356.3,10.08,304.24,9.85,0.0,0.125,0.0,2018,8
1908,08/19/2018,6.6,1853.02,3390.72,-999.0,2.06,7.34,26.58,6.89,35.1,6.77,27.01,4199.14,660.91,271.92,10.39,272.3,4.41,272.78,1.58,275.09,9.29,302.3,3.31,238.04,4.56,0.0,0.125,0.0,2018,8
1909,08/20/2018,727.49,1528.33,3103.92,3303.62,2.84,7.16,28.72,8.41,35.43,9.78,22.36,3839.41,805.56,243.1,17.07,229.74,19.48,321.45,4.79,246.25,22.48,259.74,14.61,187.64,8.51,0.0,0.125,0.0,2018,8
1910,08/21/2018,1395.02,1092.9,2376.86,2516.78,3.71,7.32,47.27,10.85,33.39,13.49,18.28,3755.83,1380.39,251.69,15.03,230.74,15.97,319.85,5.12,248.33,19.99,260.74,11.98,185.91,6.87,1.0,0.605,1.0,2018,8
1911,08/22/2018,1786.54,1061.84,1650.83,1707.45,3.77,6.57,62.84,12.04,30.52,15.79,13.05,3863.2,2140.77,241.62,34.24,247.24,12.63,244.37,17.22,243.19,37.54,277.24,9.47,242.33,13.48,1.0,0.605,4.0,2018,8
1912,08/23/2018,1342.44,1314.38,1905.31,2252.49,3.15,6.83,55.05,11.01,30.9,14.24,15.1,3777.26,1733.42,252.49,19.04,259.15,6.85,255.67,11.45,255.25,25.62,289.15,5.14,272.45,4.53,0.0,0.375,0.0,2018,8
1913,08/24/2018,878.73,1280.96,2218.52,-999.0,2.61,6.84,47.21,9.71,31.5,12.37,17.67,3935.33,1546.07,248.72,25.59,243.74,11.08,249.66,7.64,242.72,23.79,273.74,8.31,248.57,7.98,0.0,0.125,0.0,2018,8
1914,08/25/2018,1234.39,1161.43,2248.96,2724.65,2.7,6.94,47.76,9.77,31.36,12.22,17.92,3886.7,1616.3,232.33,19.37,214.26,11.32,195.43,4.33,213.55,19.33,244.26,8.49,171.62,5.79,0.0,0.125,0.0,2018,8
1915,08/26/2018,1449.17,1246.37,2061.1,2367.3,2.71,6.93,50.22,10.11,31.74,13.16,16.38,3745.24,1593.17,253.83,18.67,242.93,18.31,311.58,7.38,260.61,24.54,272.93,13.73,224.8,8.12,0.0,0.125,0.0,2018,8
1916,08/27/2018,0.0,942.7,2863.01,-999.0,1.19,6.75,27.82,5.39,30.97,5.3,22.94,3951.16,1067.13,254.73,16.86,235.51,16.98,318.51,5.56,256.79,21.43,265.51,12.73,193.4,7.03,0.0,0.125,0.0,2018,8
1917,08/28/2018,0.0,962.58,3332.77,-999.0,1.07,7.05,20.07,3.99,29.42,0.52,26.82,3809.2,475.54,252.4,32.61,231.87,12.08,246.8,17.93,245.72,37.92,261.87,9.06,243.39,12.56,0.0,0.125,0.0,2018,8
1918,08/29/2018,0.0,258.85,3468.18,-999.0,1.5,7.07,19.42,4.25,30.31,0.72,27.82,4011.84,596.07,237.79,38.59,233.4,16.88,244.19,15.93,238.64,39.56,263.4,12.66,226.63,15.05,0.0,0.125,0.0,2018,8
